"year","MHW","baseline_region","latitude","longitude","site","affiliated_mpa","mpa_class","mpa_designation","zone","transect","pisaster_brevispinus","pterygophora_californica","eisenia_arborea","macrocystis_pyrifera","pisaster_giganteus","stephanocystis_osmundacea","strongylocentrotus_purpuratus","mesocentrotus_franciscanus","patiria_miniata","tethya_californiana","kelletia_kelletii","orthasterias_koehleri","pisaster_ochraceus","pycnopodia_helianthoides","loxorhynchus_grandis","neobernaya_spadicea","cancridae","lytechinus_pictus","dermasterias_imbricata","crassadoma_gigantea","henricia_leviuscula","nereocystis_luetkeana","pomaulax_gibberosus","aplysia_californica","cryptochiton_stelleri","mediaster_aequalis","loxorhynchus_crispatus_scyra_acutifrons","stylaster_californicus","haliotis_rufescens","metridium","megathura_crenulata","alaria_marginata","anthopleura_sola","pugettia_producta","megastraea_undosa","anthopleura_xanthogrammica","pugettia_richii","costaria_costata","cucumaria_miniata","cribrinopsis_albopunctata","ceratostoma_foliatum","pugettia_foliata","styela_montereyensis","apostichopus_parvimensis","apostichopus_californicus","laminaria_setchellii","balanus_nubilus","laminaria_farlowii","pleurophycus_gardneri","pachycerianthus_fimbriatus","haliotis_walallensis","haliotis_kamtschatkana","linckia_columbiae","solaster_dawsoni","craniella_arb","aplysia_vaccaria","cryptolithodes_sitchensis","leptasterias_hexactis","urticina"
2007,"before","CENTRAL",36.561121,-121.959761,"PESCADERO_UC","Carmel Bay SMCA","SMCA","ref","OUTER","1",0,165,0,58,0,0,0,0,96,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
2007,"before","CENTRAL",36.561121,-121.959761,"PESCADERO_UC","Carmel Bay SMCA","SMCA","ref","OUTER","2",0,78,2,138,0,0,0,0,65,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9
2007,"before","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","INNER","1",0,2,0,93,10,21,0,0,34,0,0,2,0,0,0,0,0,0,3,0,1,0,3,0,6,0,1,0,8,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2
2007,"before","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","INNER","2",0,4,0,51,5,3,1,0,28,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","MID","1",0,2,0,69,5,0,0,1,55,34,0,2,0,0,0,0,0,0,2,0,4,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2
2007,"before","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","MID","2",0,6,0,46,9,0,9,4,118,24,0,0,0,1,0,0,1,0,10,0,1,11,6,0,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,25,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2007,"before","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","OUTER","1",0,0,0,1,6,25,1,0,41,5,0,0,0,0,0,0,0,0,2,1,2,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.566418,-121.970688,"LONE_TREE","Carmel Bay SMCA","SMCA","ref","OUTER","2",0,3,0,65,0,3,0,0,3,8,0,0,0,0,0,0,0,0,0,0,2,0,21,0,0,1,1,1,0,0,3,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,289,4,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,306,14,7,0,0,33,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,264,6,15,14,2,109,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,157,10,6,5,1,118,0,0,0,1,0,1,0,1,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,108,4,7,8,4,152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.612639,-121.894574,"CANNERY_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,58,2,0,4,0,147,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,98,5,23,0,0,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,52,9,1,0,0,21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,272,16,6,2,1,147,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,312,7,9,11,2,120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,282,8,3,43,0,164,1,1,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.614953,-121.896037,"CANNERY_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,212,5,6,16,5,193,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,42,2,13,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,171,1,10,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,119,2,1,21,5,224,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2007,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,139,13,4,26,6,133,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2007,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,124,1,0,2,0,268,11,2,1,0,2,0,0,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2007,"before","CENTRAL",36.617148,-121.895695,"MACABEE_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,2,0,0,0,0,235,4,2,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2007,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,125,4,13,0,0,102,0,0,2,0,1,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,70,17,15,0,0,49,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,150,8,53,10,2,150,11,0,1,0,3,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,346,3,53,25,10,121,3,0,0,0,1,0,0,0,0,0,1,2,0,8,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,7,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,0,4,0,0,0,265,4,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.618184,-121.896835,"MACABEE_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,54,12,0,1,0,232,20,1,2,0,3,0,2,0,0,3,2,2,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2007,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",0,0,0,132,5,3,0,0,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",0,0,0,74,3,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",0,0,0,232,2,25,1,0,98,6,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","2",0,0,0,175,7,8,1,0,91,2,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2007,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","1",1,0,0,7,6,4,4,1,205,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5
2007,"before","CENTRAL",36.621649,-121.900789,"HOPKINS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","2",0,0,0,0,0,0,1,0,144,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,"before","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",0,0,0,6,19,2,0,0,47,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",0,0,0,25,17,0,0,0,34,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",0,0,0,396,34,1,7,2,210,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,2,0,0,0,0,0,1,5,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","2",0,0,0,99,24,0,1,8,217,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,1,0,2,0,0,0,0,0,5,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2007,"before","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","1",0,0,0,0,3,0,0,0,435,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.623586,-121.904196,"HOPKINS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","2",0,0,0,20,2,0,4,1,238,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.62422,-121.909082,"LOVERS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",0,0,0,115,8,12,2,0,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,1,0,3,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,"before","CENTRAL",36.62422,-121.909082,"LOVERS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",0,0,0,7,23,6,2,0,49,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,6,0,0,0,1,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,"before","CENTRAL",36.62422,-121.909082,"LOVERS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",0,0,0,422,9,23,0,0,80,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2007,"before","CENTRAL",36.62422,-121.909082,"LOVERS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","2",0,0,0,3,7,88,2,1,76,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,"before","CENTRAL",36.62422,-121.909082,"LOVERS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","1",0,0,0,9,12,17,5,0,100,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,"before","CENTRAL",36.62422,-121.909082,"LOVERS_UC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","2",0,0,0,54,15,9,4,0,83,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6
2007,"before","CENTRAL",36.625774,-121.910735,"LOVERS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","1",0,0,0,29,7,7,3,1,38,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.625774,-121.910735,"LOVERS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","INNER","2",0,0,0,46,2,0,1,0,33,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.625774,-121.910735,"LOVERS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","1",0,0,0,117,14,8,1,0,143,20,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2007,"before","CENTRAL",36.625774,-121.910735,"LOVERS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","MID","2",0,0,0,230,24,38,8,0,57,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.625774,-121.910735,"LOVERS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","1",0,0,0,24,34,4,17,24,113,32,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,10,8,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,4
2007,"before","CENTRAL",36.625774,-121.910735,"LOVERS_DC","Lovers Point - Julia Platt SMR","SMR","SMR","OUTER","2",0,0,0,124,25,5,19,6,114,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,4,0,1,0,1,1,0,0,0,0,9,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8
2007,"before","CENTRAL",36.630733,-121.91859,"SIREN","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,152,8,59,8,0,48,5,0,1,0,0,2,0,1,0,0,0,1,0,3,0,4,0,6,0,2,0,2,0,8,0,0,0,10,0,0,0,2,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.630733,-121.91859,"SIREN","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,187,15,55,3,0,90,16,0,0,0,0,1,0,1,0,0,0,0,0,3,0,3,0,4,0,5,0,2,0,9,0,0,0,1,0,0,0,0,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.630733,-121.91859,"SIREN","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",1,0,0,157,17,14,6,0,141,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,14,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
2007,"before","CENTRAL",36.630733,-121.91859,"SIREN","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,156,11,27,0,0,118,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.630733,-121.91859,"SIREN","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,12,4,3,2,0,107,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.630733,-121.91859,"SIREN","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,4,3,1,1,1,115,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2007,"before","CENTRAL",36.634633,-121.918929,"OTTER_PT_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,68,3,13,0,0,40,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,7,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2007,"before","CENTRAL",36.634633,-121.918929,"OTTER_PT_UC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,296,15,26,0,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,"before","CENTRAL",36.634633,-121.918929,"OTTER_PT_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",1,0,0,370,3,73,0,0,84,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,"before","CENTRAL",36.634633,-121.918929,"OTTER_PT_UC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,178,7,54,2,0,75,5,1,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.634633,-121.918929,"OTTER_PT_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,212,9,30,0,0,72,5,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2007,"before","CENTRAL",36.634633,-121.918929,"OTTER_PT_UC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","2",0,0,0,72,23,61,5,1,141,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,"before","CENTRAL",36.636484,-121.921162,"OTTER_PT_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","1",0,0,0,117,8,19,1,0,61,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
2007,"before","CENTRAL",36.636484,-121.921162,"OTTER_PT_DC","Lovers Point - Julia Platt SMR","SMR","ref","INNER","2",0,0,0,74,9,14,0,0,28,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,1,0,9,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"before","CENTRAL",36.636484,-121.921162,"OTTER_PT_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","1",0,0,0,65,9,46,0,0,91,14,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,0,3,0,0,0,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6
2007,"before","CENTRAL",36.636484,-121.921162,"OTTER_PT_DC","Lovers Point - Julia Platt SMR","SMR","ref","MID","2",0,0,0,147,7,37,0,0,60,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,1,0,0,0,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2007,"before","CENTRAL",36.636484,-121.921162,"OTTER_PT_DC","Lovers Point - Julia Platt SMR","SMR","ref","OUTER","1",0,0,0,65,9,18,1,0,146,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
